Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","273","Montenegro","5312","Area harvested","569","Figs","2017","2017","ha","1297","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","273","Montenegro","5312","Area harvested","569","Figs","2018","2018","ha","1301","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","273","Montenegro","5419","Yield","569","Figs","2006","2006","hg/ha","36162","Fc","Calculated data"
"QCL","Crops and livestock products","273","Montenegro","5419","Yield","569","Figs","2007","2007","hg/ha","34342","Fc","Calculated data"
"QCL","Crops and livestock products","273","Montenegro","5419","Yield","569","Figs","2008","2008","hg/ha","34735","Fc","Calculated data"
"QCL","Crops and livestock products","273","Montenegro","5419","Yield","569","Figs","2009","2009","hg/ha","35377","Fc","Calculated data"
"QCL","Crops and livestock products","273","Montenegro","5419","Yield","569","Figs","2010","2010","hg/ha","33809","Fc","Calculated data"
"QCL","Crops and livestock products","273","Montenegro","5419","Yield","569","Figs","2011","2011","hg/ha","33080","Fc","Calculated data"
"QCL","Crops and livestock products","273","Montenegro","5419","Yield","569","Figs","2012","2012","hg/ha","30954","Fc","Calculated data"
"QCL","Crops and livestock products","273","Montenegro","5419","Yield","569","Figs","2013","2013","hg/ha","31331","Fc","Calculated data"
"QCL","Crops and livestock products","273","Montenegro","5419","Yield","569","Figs","2014","2014","hg/ha","30900","Fc","Calculated data"
"QCL","Crops and livestock products","273","Montenegro","5419","Yield","569","Figs","2015","2015","hg/ha","30863","Fc","Calculated data"
"QCL","Crops and livestock products","273","Montenegro","5419","Yield","569","Figs","2016","2016","hg/ha","30928","Fc","Calculated data"
"QCL","Crops and livestock products","273","Montenegro","5419","Yield","569","Figs","2017","2017","hg/ha","30625","Fc","Calculated data"
"QCL","Crops and livestock products","273","Montenegro","5419","Yield","569","Figs","2018","2018","hg/ha","30338","Fc","Calculated data"
"QCL","Crops and livestock products","273","Montenegro","5510","Production","569","Figs","2006","2006","tonnes","4701","","Official data"
"QCL","Crops and livestock products","273","Montenegro","5510","Production","569","Figs","2007","2007","tonnes","4121","","Official data"
"QCL","Crops and livestock products","273","Montenegro","5510","Production","569","Figs","2008","2008","tonnes","4387","","Official data"
"QCL","Crops and livestock products","273","Montenegro","5510","Production","569","Figs","2009","2009","tonnes","4599","","Official data"
"QCL","Crops and livestock products","273","Montenegro","5510","Production","569","Figs","2010","2010","tonnes","4003","","Official data"
"QCL","Crops and livestock products","273","Montenegro","5510","Production","569","Figs","2011","2011","tonnes","3662","","Official data"
"QCL","Crops and livestock products","273","Montenegro","5510","Production","569","Figs","2012","2012","tonnes","4024","","Official data"
"QCL","Crops and livestock products","273","Montenegro","5510","Production","569","Figs","2013","2013","tonnes","4073","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","273","Montenegro","5510","Production","569","Figs","2014","2014","tonnes","4017","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","273","Montenegro","5510","Production","569","Figs","2015","2015","tonnes","3935","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","273","Montenegro","5510","Production","569","Figs","2016","2016","tonnes","3931","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","273","Montenegro","5510","Production","569","Figs","2017","2017","tonnes","3972","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","273","Montenegro","5510","Production","569","Figs","2018","2018","tonnes","3947","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1961","1961","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1962","1962","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1963","1963","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1964","1964","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1965","1965","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1966","1966","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1967","1967","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1968","1968","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1969","1969","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1970","1970","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1971","1971","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1972","1972","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1973","1973","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1974","1974","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1975","1975","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1976","1976","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1977","1977","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1978","1978","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1979","1979","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1980","1980","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1981","1981","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1982","1982","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1983","1983","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1984","1984","ha","","M","Data not available"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1985","1985","ha","32000","F","FAO estimate"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1986","1986","ha","29500","F","FAO estimate"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1987","1987","ha","30000","F","FAO estimate"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1988","1988","ha","30000","F","FAO estimate"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1989","1989","ha","38000","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1990","1990","ha","39000","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1991","1991","ha","40000","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1992","1992","ha","40000","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1993","1993","ha","40000","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1994","1994","ha","40000","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1995","1995","ha","42000","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1996","1996","ha","44100","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1997","1997","ha","42000","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1998","1998","ha","42000","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","1999","1999","ha","44600","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","2000","2000","ha","43900","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","2001","2001","ha","43400","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","2002","2002","ha","43200","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","2003","2003","ha","42800","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","2004","2004","ha","42700","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","2005","2005","ha","43800","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","2006","2006","ha","44000","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","2007","2007","ha","44441","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","2008","2008","ha","42381","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","2009","2009","ha","47600","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","2010","2010","ha","49682","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","2011","2011","ha","51449","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","2012","2012","ha","51020","","Official data"
"QCL","Crops and livestock products","143","Morocco","5312","Area harvested","569","Figs","2013","2013","ha","55020","","Official data"
